#auto generated file!
12.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
18.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
24.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
30.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
36.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
42.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
48.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
54.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
60.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
66.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
72.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
78.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
84.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
90.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
96.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
102.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
108.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
114.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
120.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
126.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
132.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
138.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
144.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
150.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
156.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
162.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
168.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
174.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
180.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
186.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
192.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
198.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
204.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
210.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
216.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
222.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
228.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
234.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
240.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
246.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
252.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
258.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
264.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
270.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
276.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
282.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
288.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
294.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
300.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
306.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
312.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
318.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
324.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
330.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
336.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
342.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
348.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
354.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
360.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
366.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
372.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
378.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
384.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
390.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
396.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
402.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
408.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
414.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
420.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
426.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
432.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
438.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
444.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
450.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
456.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
462.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
468.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
474.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
480.0;16;19;12;12;18;11;20;18;8;11;18;10;14;13
