#auto generated file!
6.0;0.0;0.0;0.0
12.0;0.0;0.0;0.0
18.0;0.5357142857142857;0.0;0.0
24.0;7.857142857142857;0.0;0.0
30.0;9.107142857142858;0.0;0.0
36.0;12.321428571428571;0.0;0.0
42.0;17.5;0.0;0.0
48.0;23.214285714285715;0.0;0.0
54.0;25.714285714285715;0.0;0.0
60.0;12.857142857142858;0.0;0.0
66.0;27.678571428571427;0.0;0.0
72.0;25.0;0.0;0.0
78.0;40.892857142857146;0.0;0.0
84.0;45.714285714285715;0.0;0.0
90.0;31.785714285714285;0.0;0.0
96.0;27.142857142857142;0.0;0.0
102.0;20.0;0.0;0.0
108.0;16.25;0.0;0.0
114.0;23.214285714285715;0.0;0.0
120.0;33.035714285714285;0.0;0.0
126.0;30.714285714285715;0.0;0.0
132.0;25.714285714285715;0.0;0.0
138.0;40.0;0.0;0.0
144.0;24.285714285714285;0.0;0.0
150.0;33.75;0.0;0.0
156.0;34.464285714285715;0.0;0.0
162.0;21.428571428571427;0.0;0.0
168.0;31.428571428571427;0.0;0.0
174.0;37.5;0.0;0.0
180.0;24.642857142857142;0.0;0.0
186.0;28.928571428571427;0.0;0.0
192.0;29.285714285714285;0.0;0.0
198.0;20.535714285714285;0.0;0.0
204.0;21.607142857142858;0.0;0.0
210.0;29.285714285714285;0.0;0.0
216.0;31.607142857142858;0.0;0.0
222.0;31.428571428571427;0.0;0.0
228.0;36.07142857142857;0.0;0.0
234.0;26.071428571428573;0.0;0.0
240.0;21.428571428571427;0.0;0.0
246.0;25.714285714285715;0.0;0.0
252.0;20.357142857142858;0.0;0.0
258.0;27.5;0.0;0.0
264.0;31.607142857142858;0.0;0.0
270.0;22.142857142857142;0.0;0.0
276.0;31.785714285714285;0.0;0.0
282.0;37.5;0.0;0.0
288.0;43.214285714285715;0.0;0.0
294.0;43.57142857142857;0.0;0.0
300.0;28.928571428571427;0.0;0.0
306.0;27.142857142857142;0.0;0.0
312.0;28.571428571428573;0.0;0.0
318.0;25.357142857142858;0.0;0.0
324.0;28.571428571428573;0.0;0.0
330.0;30.357142857142858;0.0;0.0
336.0;20.178571428571427;0.0;0.0
342.0;34.642857142857146;0.0;0.0
348.0;44.642857142857146;0.0;0.0
354.0;38.92857142857143;0.0;0.0
360.0;25.714285714285715;0.0;0.0
366.0;33.57142857142857;0.0;0.0
372.0;27.142857142857142;0.0;0.0
378.0;34.464285714285715;0.0;0.0
384.0;33.392857142857146;0.0;0.0
390.0;23.214285714285715;0.0;0.0
396.0;32.142857142857146;0.0;0.0
402.0;35.892857142857146;0.0;0.0
408.0;24.642857142857142;0.0;0.0
414.0;30.714285714285715;0.0;0.0
420.0;43.035714285714285;0.0;0.0
426.0;35.17857142857143;0.0;0.0
432.0;29.107142857142858;0.0;0.0
438.0;16.25;0.0;0.0
444.0;33.214285714285715;0.0;0.0
450.0;23.214285714285715;0.0;0.0
456.0;36.42857142857143;0.0;0.0
462.0;37.142857142857146;0.0;0.0
468.0;32.857142857142854;0.0;0.0
474.0;35.357142857142854;0.0;0.0
480.0;16.25;0.0;0.0
486.0;26.428571428571427;0.0;0.0
492.0;24.464285714285715;0.0;0.0
498.0;33.035714285714285;0.0;0.0
504.0;28.928571428571427;0.0;0.0
510.0;23.214285714285715;0.0;0.0
516.0;36.07142857142857;0.0;0.0
522.0;23.571428571428573;0.0;0.0
528.0;25.892857142857142;0.0;0.0
534.0;20.0;0.0;0.0
540.0;36.07142857142857;0.0;0.0
546.0;20.0;0.0;0.0
552.0;28.571428571428573;0.0;0.0
558.0;35.714285714285715;0.0;0.0
564.0;39.285714285714285;0.0;0.0
570.0;27.5;0.0;0.0
576.0;27.5;0.0;0.0
582.0;30.0;0.0;0.0
588.0;32.857142857142854;0.0;0.0
594.0;22.857142857142858;0.0;0.0
600.0;20.535714285714285;0.0;0.0
606.0;32.32142857142857;0.0;0.0
612.0;30.178571428571427;0.0;0.0
618.0;28.75;0.0;0.0
624.0;27.142857142857142;0.0;0.0
630.0;31.785714285714285;0.0;0.0
636.0;24.285714285714285;0.0;0.0
642.0;24.642857142857142;0.0;0.0
648.0;22.857142857142858;0.0;0.0
654.0;25.0;0.0;0.0
660.0;33.214285714285715;0.0;0.0
666.0;34.285714285714285;0.0;0.0
672.0;32.857142857142854;0.0;0.0
678.0;30.357142857142858;0.0;0.0
684.0;34.285714285714285;0.0;0.0
690.0;28.928571428571427;0.0;0.0
