#auto generated file!
12.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
18.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
24.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
30.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
36.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
42.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
48.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
54.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
60.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
66.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
72.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
78.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
84.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
90.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
96.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
102.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
108.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
114.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
120.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
126.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
132.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
138.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
144.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
150.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
156.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
162.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
168.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
174.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
180.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
186.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
192.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
198.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
204.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
210.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
216.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
222.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
228.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
234.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
240.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
246.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
252.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
258.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
264.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
270.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
276.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
282.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
288.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
294.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
300.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
306.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
312.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
318.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
324.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
330.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
336.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
342.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
348.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
354.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
360.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
366.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
372.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
378.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
384.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
390.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
396.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
402.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
408.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
414.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
420.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
426.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
432.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
438.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
444.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
450.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
456.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
462.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
468.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
474.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
480.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
486.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
492.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
498.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
504.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
510.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
516.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
522.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
528.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
534.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
540.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
546.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
552.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
558.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
564.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
570.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
576.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
582.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
588.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
594.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
600.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
606.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
612.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
618.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
624.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
630.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
636.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
642.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
648.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
654.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
660.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
666.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
672.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
678.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
684.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
690.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
696.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
702.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
708.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
714.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
720.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
726.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
732.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
738.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
744.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
750.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
756.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
762.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
768.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
774.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
780.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
786.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
792.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
798.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
804.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
810.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
816.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
822.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
828.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
834.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
840.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
846.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
852.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
858.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
864.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
870.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
876.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
882.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
888.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
894.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
900.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
906.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
912.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
918.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
924.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
930.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
936.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
942.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
948.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
954.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
960.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
966.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
972.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
978.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
984.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
990.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
996.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1002.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1008.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1014.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1020.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1026.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1032.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1038.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1044.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1050.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1056.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1062.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1068.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1074.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1080.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1086.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1092.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1098.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1104.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1110.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1116.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1122.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1128.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1134.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
1140.0;48;57;44;48;42;42;48;49;53;54;49;48;61;57
